calibration_basis_error,calibration_peak_state_bytes,calibration_size,clean_marginal_attenuation_rate,clean_target_correlation_error,clean_target_scale_scatter_error,contaminate_calibration,contaminated_calibration_rows,contaminated_cells,contamination_phase,diagnostics,effective_n,elapsed_seconds,epoch_size,front_loaded,k,marginal_clipped_coordinates,marginal_lambda,marginal_retained_contamination_rate,method,n,output_bytes,p,parallel_clipped_rows,parallel_lambda,rank,relative_location_error,relative_scale_error,residual_clipped_rows,residual_lambda,scenario,scheduled,seed,spectrum,state_bytes,status,subspace_error,subspace_error_final_regime,throughput_rows_per_second,tier,transformed_target_compression_error,transformed_target_scatter_compression_error
,1304752,512,0.0035971223021582736,1.6044120995373934,0.7859001337451326,,0,17330,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 10.56352370607296, 'residual_radius': 5.8146879316189475, 'marginal_clipped_coordinates': 13801, 'parallel_clipped_rows': 1, 'residual_clipped_rows': 3154, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.2870724,,,10,13801,3.0,0.23623773802654358,dual_bound,4000,22000,50,1,4.0,5,,,3154,1.5,cellwise_cauchy,,501,strong,13200,completed,0.32420546471098904,,13933.767230844902,dense,2.0984766972636217,0.820534438942401
,0,512,,0.29448912622515383,0.3109885225801989,,0,17450,,{},4000,0.003783124,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,501,strong,400,completed,0.4498443916550961,,1057327.2248015131,dense,,
,0,512,,0.3034379411061508,,,0,17450,,{},4000,0.006742897,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,501,strong,4040,completed,0.4496309724993153,,593216.8324682995,dense,,
,0,512,,0.30419642344702247,,,0,17450,,{},4000,2.289522783,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,501,strong,195600,completed,0.44962593382894844,,1747.0889696754768,dense,,
,0,512,0.003889345384826075,1.3250145731367906,0.6238427791959147,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.335640664,,,10,0,3.0,1.0,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,501,strong,38024,completed,0.4787309913433337,,11917.507111116907,dense,1.2944623130882358,0.5704461325006631
,1304752,512,0.003561643835616438,1.3340041939829683,0.6792100894724089,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 10.56352370607296, 'residual_radius': 5.8146879316189475, 'marginal_clipped_coordinates': 559, 'parallel_clipped_rows': 1, 'residual_clipped_rows': 555, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.262138482,,,10,559,3.0,1.0,dual_bound,4000,22000,50,1,4.0,5,,,555,1.5,bounded_out_of_subspace,,501,strong,13200,completed,0.4782154549246542,,15259.110259133948,dense,1.3067848266645419,0.6573021779808859
,0,512,,0.3376038884075534,0.4384673000542903,,0,17450,,{},4000,0.005036732,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,501,strong,400,completed,0.056206486083662896,,794165.7408017738,dense,,
,0,512,,0.34055868884188617,,,0,17450,,{},4000,0.009773533,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,501,strong,4040,completed,0.054726250553140204,,409268.5828144234,dense,,
,0,512,,0.34125521551025645,,,0,17450,,{},4000,2.28626483,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,501,strong,195600,completed,0.054768121150544226,,1749.5785910331308,dense,,
,0,512,0.0029745275267050123,1.8136342995751145,0.5858023375267478,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.327176644,,,10,0,3.0,1.0,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,501,strong,38024,completed,0.2213962993076367,,12225.811571072903,dense,1.3116528747464182,0.3947516071097775
,1304752,512,0.003561643835616438,1.9048121272223848,0.6446476423424254,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 10.56352370607296, 'residual_radius': 5.8146879316189475, 'marginal_clipped_coordinates': 559, 'parallel_clipped_rows': 1, 'residual_clipped_rows': 206, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.275451955,,,10,559,3.0,1.0,dual_bound,4000,22000,50,1,4.0,5,,,206,1.5,in_subspace_leverage,,501,strong,13200,completed,0.24562015250394387,,14521.588710452244,dense,1.304288177078066,0.4328314843325184
,0,512,,0.7360073832083788,8365.864580610723,,0,17450,,{},4000,0.003126335,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,501,strong,400,completed,0.7558008146322623,,1279453.417500044,dense,,
,0,512,,0.2764393427264108,,,0,17450,,{},4000,0.010124235,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,501,strong,4040,completed,0.44948571065559606,,395091.5797588657,dense,,
,0,512,,0.28024525619017887,,,0,17450,,{},4000,2.208385385,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,501,strong,195600,completed,0.44938775384897184,,1811.278061867811,dense,,
,0,512,0.0037250068474390576,1.3449518594233907,0.6295265132572664,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.3432444,,,10,0,3.0,0.9626361031518624,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,501,strong,38024,completed,0.479014517174602,,11653.504033860421,dense,1.3931362614858052,0.59693113329231
,1304752,512,0.003561643835616438,1.3846502575815487,0.6783884145713962,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 10.56352370607296, 'residual_radius': 5.8146879316189475, 'marginal_clipped_coordinates': 1220, 'parallel_clipped_rows': 1, 'residual_clipped_rows': 555, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.261062938,,,10,1220,3.0,0.9621203438395416,dual_bound,4000,22000,50,1,4.0,5,,,555,1.5,mixed,,501,strong,13200,completed,0.47489751794948226,,15321.975729852546,dense,1.45196211625064,0.6805583796045434
,0,512,,0.03886772136714231,0.03985067755423819,,0,0,,{},4000,0.00449159,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,clean,,501,weak,400,completed,0.04423405312894768,,890553.2339327498,dense,,
,0,512,,0.046646401506593216,,,0,0,,{},4000,0.010584544,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,clean,,501,weak,4040,completed,0.05325465684789781,,377909.52543633437,dense,,
,0,512,,0.04793679124997785,,,0,0,,{},4000,2.31949507,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,clean,,501,weak,195600,completed,0.054607303630612454,,1724.5132579652347,dense,,
,0,512,0.00354,2.449461171777396,0.9972217584318026,,0,0,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.319144447,,,10,0,3.0,,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,clean,,501,weak,38024,completed,0.7476474529522014,,12533.509630515364,dense,2.451802506312177,0.9972090331197838
,1304752,512,0.003451834862385321,1.5946270179061925,0.994176934459821,,0,0,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 7.188803507204479, 'residual_radius': 7.143558251505814, 'marginal_clipped_coordinates': 602, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 243, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.295177635,,,10,602,3.0,,dual_bound,4000,22000,50,0,4.0,5,,,243,1.5,clean,,501,weak,13200,completed,0.7539920384541084,,13551.162167147251,dense,1.5938242498815791,0.9941078255059898
,0,512,,0.46640008407184863,390321.55115148216,,0,17450,,{},4000,0.003234129,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,501,weak,400,completed,0.9467370248799484,,1236809.0450319082,dense,,
,0,512,,0.08340339017457706,,,0,17450,,{},4000,0.011334061,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,501,weak,4040,completed,0.08545859758668102,,352918.5170258039,dense,,
,0,512,,0.0604763817019778,,,0,17450,,{},4000,2.21621703,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,501,weak,195600,completed,0.06358655706682279,,1804.8773860383158,dense,,
,0,512,0.0019008490824431663,2.723550451949545,0.9924793248106258,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.331861191,,,10,0,3.0,0.21822349570200572,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,501,weak,38024,completed,0.8619458227072351,,12053.232220214626,dense,2.8204472110333385,0.9951119446813266
,1304752,512,0.0034597005415737494,1.6229926032581572,0.9934685925506942,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 7.188803507204479, 'residual_radius': 7.143558251505814, 'marginal_clipped_coordinates': 14451, 'parallel_clipped_rows': 277, 'residual_clipped_rows': 564, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.290636238,,,10,14451,3.0,0.20297994269340974,dual_bound,4000,22000,50,277,4.0,5,,,564,1.5,casewise_cauchy,,501,weak,13200,completed,0.7529167579092362,,13762.908670734996,dense,1.6236121115765947,0.994053248372572
,0,512,,0.3966216521218712,3880187.773007884,,0,17282,,{},4000,0.003766002,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,501,weak,400,completed,0.9614376831040957,,1062134.3270662096,dense,,
,0,512,,0.11908014658038402,,,0,17282,,{},4000,0.010951348,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,501,weak,4040,completed,0.15291852223679778,,365251.83931694983,dense,,
,0,512,,0.08458424078514917,,,0,17282,,{},4000,2.227177374,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,501,weak,195600,completed,0.08716541592315072,,1795.99525690943,dense,,
,0,512,0.0019045742619774734,2.210741716072866,0.996638170464181,,0,17282,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.36186299,,,10,0,3.0,0.2161208193496123,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,501,weak,38024,completed,0.8803418649216013,,11053.907447125222,dense,2.3604028847921796,0.9979636173369074
,1304752,512,0.0034814597945493197,1.6019426532534817,0.9937032595087918,,0,17282,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 7.188803507204479, 'residual_radius': 7.143558251505814, 'marginal_clipped_coordinates': 14385, 'parallel_clipped_rows': 10, 'residual_clipped_rows': 2845, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.291902686,,,10,14385,3.0,0.19928249045249394,dual_bound,4000,22000,50,10,4.0,5,,,2845,1.5,cellwise_cauchy,,501,weak,13200,completed,0.8243898554616125,,13703.196962017677,dense,1.6738585667534833,0.9952278784403499
,0,512,,0.6467869943487092,0.7560833295353158,,0,17450,,{},4000,0.004505501,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,501,weak,400,completed,0.4610789556884313,,887803.5983123741,dense,,
,0,512,,0.655270830079931,,,0,17450,,{},4000,0.010024558,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,501,weak,4040,completed,0.46104581995893745,,399020.08647164295,dense,,
,0,512,,0.6565835666472262,,,0,17450,,{},4000,2.337056314,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,501,weak,195600,completed,0.46088053764558295,,1711.5548204971496,dense,,
,0,512,0.003489454943851,5.3985895894253595,1.0603846950806428,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.342751312,,,10,0,3.0,1.0,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,501,weak,38024,completed,0.9015126743099956,,11670.26896748976,dense,4.177984631434599,0.781453234457465
,1304752,512,0.0034597005415737494,4.886258865825133,1.0510375151694107,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 7.188803507204479, 'residual_radius': 7.143558251505814, 'marginal_clipped_coordinates': 543, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 564, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.295238623,,,10,543,3.0,1.0,dual_bound,4000,22000,50,0,4.0,5,,,564,1.5,bounded_out_of_subspace,,501,weak,13200,completed,0.8885366685814754,,13548.36287798294,dense,3.6499163843521996,0.7783566923024986
,0,512,,0.48093361785214395,0.5592332120226435,,0,17450,,{},4000,0.00351607,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,501,weak,400,completed,0.0843660513381493,,1137633.7786221548,dense,,
,0,512,,0.48644491587411315,,,0,17450,,{},4000,0.009860789,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,501,weak,4040,completed,0.08687611097425019,,405647.05319219385,dense,,
,0,512,,0.48779967924956663,,,0,17450,,{},4000,2.235894052,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,501,weak,195600,completed,0.08620451531001765,,1788.993533223103,dense,,
,0,512,0.0037688304574089292,5.731089292870072,0.954486774110574,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.339472554,,,10,0,3.0,1.0,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,501,weak,38024,completed,0.773031419466302,,11782.984965553358,dense,4.503388235313774,0.7622204786217827
,1304752,512,0.0034597005415737494,5.185180918163373,0.962620321577953,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 7.188803507204479, 'residual_radius': 7.143558251505814, 'marginal_clipped_coordinates': 543, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 215, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.275582566,,,10,543,3.0,1.0,dual_bound,4000,22000,50,0,4.0,5,,,215,1.5,in_subspace_leverage,,501,weak,13200,completed,0.7995620163684076,,14514.706274997092,dense,3.8482547176717703,0.7389726632609755
,0,512,,0.5163907019624783,249.8142704515806,,0,17450,,{},4000,0.004218901,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,501,weak,400,completed,0.9274801250093898,,948114.2126824025,dense,,
,0,512,,0.6019640800263432,,,0,17450,,{},4000,0.019005518,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,501,weak,4040,completed,0.45982571679774176,,210465.19226679325,dense,,
,0,512,,0.6042875613790168,,,0,17450,,{},4000,2.245334818,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,501,weak,195600,completed,0.4595869739137955,,1781.4715061350819,dense,,
,0,512,0.0032758148452478775,5.299890668222794,1.0353056220057448,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.32308214,,,10,0,3.0,0.9618911174785101,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,501,weak,38024,completed,0.9008080633506832,,12380.752461278113,dense,4.283645635190927,0.8222748981517561
,1304752,512,0.0034597005415737494,4.660235848234373,1.0104591292651421,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 7.188803507204479, 'residual_radius': 7.143558251505814, 'marginal_clipped_coordinates': 1207, 'parallel_clipped_rows': 1, 'residual_clipped_rows': 564, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.272731453,,,10,1207,3.0,0.9619484240687679,dual_bound,4000,22000,50,1,4.0,5,,,564,1.5,mixed,,501,weak,13200,completed,0.8907247656172516,,14666.441864334583,dense,3.7294145021169722,0.8493147484111802
,0,512,,0.025770836752726473,0.02612803776573251,,0,0,,{},4000,0.00195501,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,clean,,502,strong,400,completed,0.01810802055703341,,2046025.3400238361,dense,,
,0,512,,0.03710459526876634,,,0,0,,{},4000,0.008384527,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,clean,,502,strong,4040,completed,0.019532657346970517,,477069.24910612137,dense,,
,0,512,,0.03826843216657251,,,0,0,,{},4000,2.125005515,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,clean,,502,strong,195600,completed,0.019643096857400396,,1882.3480559296338,dense,,
,0,512,0.00307,1.3701958975601691,0.5292256678246947,,0,0,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.349360794,,,10,0,3.0,,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,clean,,502,strong,38024,completed,0.2165356477799894,,11449.481649620937,dense,1.3870584473706062,0.5247009407323938
,1304752,512,0.0034059633027522934,1.3892180286662004,0.5922971622600708,,0,0,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 10.687437387423753, 'residual_radius': 5.810135588241174, 'marginal_clipped_coordinates': 594, 'parallel_clipped_rows': 1, 'residual_clipped_rows': 261, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.284245989,,,10,594,3.0,,dual_bound,4000,22000,50,1,4.0,5,,,261,1.5,clean,,502,strong,13200,completed,0.23009483751893955,,14072.318184936641,dense,1.3856172226491512,0.6194167889045903
,0,512,,0.8096017948069429,1765585.2494940592,,0,17450,,{},4000,0.005240661,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,502,strong,400,completed,0.9514900837166707,,763262.496849157,dense,,
,0,512,,0.08193186539921547,,,0,17450,,{},4000,0.012553163,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,502,strong,4040,completed,0.03678315294599116,,318644.79095826286,dense,,
,0,512,,0.055767896561946466,,,0,17450,,{},4000,2.24644218,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,502,strong,195600,completed,0.030277655998968655,,1780.5933469429426,dense,,
,0,512,0.001725554642563681,1.578740202470061,0.8537024589498393,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.336181961,,,10,0,3.0,0.264297994269341,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,502,strong,38024,completed,0.5978584063599248,,11898.31836336989,dense,2.37272016309885,0.8990128769785576
,1304752,512,0.0033513857916533927,1.3646230364334935,0.6189547522737098,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 10.687437387423753, 'residual_radius': 5.810135588241174, 'marginal_clipped_coordinates': 13742, 'parallel_clipped_rows': 33, 'residual_clipped_rows': 586, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.31162433,,,10,13742,3.0,0.24263610315186246,dual_bound,4000,22000,50,33,4.0,5,,,586,1.5,casewise_cauchy,,502,strong,13200,completed,0.23158348727722364,,12835.968231363706,dense,1.4586932815121694,0.6767958785627617
,0,512,,0.7859142582745282,227018.7753040111,,0,17495,,{},4000,0.004482776,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,502,strong,400,completed,0.9531669730518036,,892304.2329128201,dense,,
,0,512,,0.14817375287037127,,,0,17495,,{},4000,0.011545294,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,502,strong,4040,completed,0.047563413012426975,,346461.51063801406,dense,,
